date,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,Market,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,MW1,MW2,MW3,MW4,MW5,MW6,MW7,MW8,MW9,MW10,MW11,MW12,MW13,MW14,MW15,MW16,MW17,MW18,MW19,MW20,MW21,MW22,MW23,MW24,MW25,SENT
196607,-2.4888,-2.0755,-2.6739,-0.2727,-1.2846,-3.5161,-2.3521,-1.277,-2.0024,-1.7889,-1.3362,-2.5259,-1.3238,-1.0361,-1.6929,-1.0106,-1.9963,-2.3019,-2.9733,-2.5941,-2.0364,-1.826,-1.0969,0.5635,-1.676,-1.586685879,0.003960822,0.00333835,0.003368926,0.004479064,0.005040303,0.004598,0.004873884,0.004122692,0.006441654,0.006610898,0.009618778,0.009593936,0.013072159,0.010411865,0.006980999,0.038121274,0.026100948,0.027630063,0.016351416,0.012714437,0.365920697,0.124042379,0.183140279,0.07736947,0.032096706,0.001195635,0.001286747,0.001854682,0.002963285,0.003747187,0.002744426,0.003862321,0.005136838,0.005659254,0.005252782,0.008055432,0.009565552,0.01128907,0.010768557,0.007775566,0.032801207,0.033339379,0.023780832,0.014505283,0.010344208,0.385882108,0.218444967,0.124764685,0.047073295,0.027906701,-1.665929039
196608,-12.6522,-10.6372,-10.2361,-11.395,-10.8527,-13.1792,-10.4522,-10.1525,-10.1305,-11.3017,-11.1364,-8.8386,-8.4413,-10.4946,-9.0735,-9.7982,-7.936,-8.4834,-7.6976,-9.6209,-7.5973,-9.079,-6.0052,-6.6012,-8.3724,-7.838100141,0.003927717,0.0033239,0.003329816,0.004461005,0.005054885,0.004508418,0.004836517,0.004136443,0.006409789,0.006598367,0.009642043,0.009491931,0.013105866,0.010465492,0.006969963,0.038361343,0.025977784,0.027384059,0.016108909,0.012571441,0.364394733,0.123776617,0.1841743,0.078983526,0.032005135,0.00121995,0.001304947,0.001866877,0.002976686,0.003759206,0.002758322,0.003866054,0.005122225,0.005663995,0.005263881,0.008067214,0.009560419,0.011304664,0.010761383,0.00776149,0.032854045,0.033274162,0.023813575,0.014513415,0.010352467,0.385853796,0.217676717,0.12531827,0.047232447,0.027853793,-1.556977491
196609,-2.3653,-2.6733,-2.0822,-2.2208,-1.5555,-2.2229,0.3835,-2.1058,-1.8415,-2.5501,-2.6912,-4.9121,-0.1787,-0.7212,-1.6326,-1.5094,-0.3648,-1.1061,-3.6133,-1.0075,-1.7094,0.3863,0.2054,-0.1247,-2.0179,-0.960552941,0.003748172,0.003238662,0.003257455,0.004304343,0.004906946,0.004274963,0.004558365,0.004041361,0.00626719,0.006359802,0.009354113,0.009430017,0.013039812,0.010182136,0.006883521,0.037726257,0.026032871,0.027266792,0.01618309,0.012364789,0.366414718,0.122290597,0.185981155,0.080078602,0.031814271,0.001240452,0.001320708,0.001877369,0.00298749,0.003768912,0.002768876,0.003867102,0.005108329,0.005667166,0.005271927,0.008075647,0.009555448,0.011318268,0.010752407,0.007748229,0.032896393,0.033215725,0.023842149,0.014521062,0.010358647,0.385846962,0.216971267,0.125834499,0.047381064,0.027803903,-1.498012861
196610,-8.4027,-4.8287,-4.6335,-1.6789,-1.9444,-5.8184,-1.0324,-1.2484,-0.2544,-0.7115,-2.0659,0.5986,3.1746,4.524,1.2667,0.0859,4.3134,3.6581,2.4927,1.2864,2.4892,5.2504,8.6992,5.8243,6.0577,4.091428919,0.003698488,0.003180276,0.003220027,0.004168959,0.004859501,0.004218064,0.004617971,0.003993465,0.006199332,0.006113018,0.009185129,0.009050194,0.012849318,0.010197579,0.006825132,0.037529382,0.026183541,0.027193335,0.015735888,0.012336117,0.36405178,0.124006375,0.188307911,0.080789844,0.031489375,0.001260361,0.001335909,0.001887637,0.00299716,0.00377837,0.002779184,0.003869433,0.00509516,0.005670158,0.005278252,0.008083117,0.009547976,0.011330898,0.010744457,0.007736007,0.032936444,0.033159509,0.02387076,0.014525137,0.010366915,0.385803395,0.216283244,0.126355017,0.047542066,0.027763434,-1.436718504
196611,7.8293,3.6466,4.1334,1.9188,3.2204,7.3621,2.6451,6.8883,1.2511,2.1735,8.7941,5.6339,1.076,4.0291,0.1999,8.0117,1.3034,0.4693,2.6128,0.3859,3.2719,1.4785,-2.803,-1.8293,-1.4731,1.32800863,0.003256094,0.00283331,0.00294986,0.003781841,0.004575074,0.003692464,0.004393357,0.003787815,0.005831255,0.005832848,0.008646066,0.008738695,0.012738455,0.010234968,0.006643364,0.036122845,0.02622259,0.027037532,0.015467828,0.011980804,0.358767757,0.125493464,0.196839107,0.082102263,0.032030345,0.001277027,0.00134854,0.001895784,0.003003693,0.003785496,0.002785369,0.003870169,0.005080005,0.005670036,0.005282261,0.008086172,0.009537876,0.011343119,0.010736632,0.007721839,0.032965754,0.033101668,0.023898931,0.014527216,0.010372013,0.385705237,0.215584188,0.126968667,0.047723588,0.027728721,-1.384306192
196612,3.3517,2.3689,1.5264,1.0639,-0.2395,4.3562,3.0145,1.0193,1.7538,0.3955,2.3662,2.8233,0.8665,2.7186,-0.7755,2.6796,2.0927,0.6425,3.2426,1.4788,-1.271,-0.4203,1.1461,-0.5425,-0.5227,0.038924834,0.003485716,0.002910015,0.003010447,0.003815148,0.004589148,0.003931884,0.004462222,0.003999992,0.005731521,0.005890922,0.00933647,0.00914091,0.012709417,0.010520786,0.006361633,0.038647546,0.02628198,0.026856761,0.015702684,0.011885805,0.365804214,0.125789441,0.188520563,0.079512804,0.031101969,0.001295703,0.001361767,0.001904512,0.003010567,0.003792697,0.002793889,0.003871556,0.005066906,0.005669101,0.005286661,0.00809529,0.009531419,0.011354866,0.010731631,0.007705035,0.03301681,0.033044618,0.023925032,0.014531662,0.010376312,0.385669016,0.214890409,0.127504437,0.047881928,0.027688173,-1.320086499
196701,20.3573,18.8163,18.2327,21.2107,16.8914,16.5403,15.9577,16.6997,17.0163,19.8887,16.3732,14.2588,11.8018,12.8075,13.9308,9.2934,6.2388,9.3351,11.8456,13.2668,7.3022,6.6195,4.499,7.4291,13.3599,7.896375978,0.00360359,0.002972875,0.003055027,0.003843617,0.004566057,0.004100388,0.004590016,0.004035922,0.005814239,0.005829323,0.00954392,0.009127895,0.012806029,0.010781521,0.00629991,0.039670117,0.026793785,0.026992954,0.016189464,0.012043169,0.361347661,0.125245861,0.190732321,0.079072029,0.03094231,0.001315207,0.001375284,0.001913535,0.003017659,0.00379967,0.002803742,0.003873758,0.005054243,0.005668864,0.005290498,0.008106023,0.009524893,0.011367173,0.010728623,0.007688095,0.033075438,0.032992918,0.023951339,0.014540508,0.010381672,0.385598067,0.214203888,0.128054103,0.048030135,0.027644668,-1.263106108
196702,6.5462,5.6515,5.1873,3.508,5.5363,2.8835,2.3025,0.7036,3.471,1.3154,1.7413,2.0251,1.2478,0.3978,0.4238,2.4284,-0.7377,-0.7644,1.2663,-0.1987,1.9414,0.447,-1.2078,-1.2258,-1.69,0.678520977,0.004015442,0.003275348,0.003345609,0.004318936,0.004948637,0.004428561,0.004933118,0.004365373,0.006303338,0.006474757,0.010291843,0.009648906,0.013268365,0.011272789,0.006650419,0.040203362,0.02637592,0.027298103,0.016758416,0.012623044,0.359589303,0.123671579,0.184812216,0.078672449,0.032454168,0.001339816,0.001392482,0.001925915,0.003029596,0.003810553,0.002817213,0.00387953,0.005043987,0.005673295,0.005300571,0.008124683,0.009522914,0.01138458,0.010730422,0.007673331,0.033143805,0.032933873,0.023982205,0.014555277,0.010393375,0.385493015,0.213452689,0.128583264,0.048195878,0.027617732,-1.237278541
196703,6.7656,5.9949,4.6585,7.3446,4.7758,6.474,5.8637,6.8356,6.1763,5.7264,4.9754,4.9527,4.2891,7.6011,3.8209,5.61,3.5368,4.8222,4.8766,6.1014,3.8698,2.5444,2.9629,4.2829,4.9275,3.91340998,0.004269312,0.003447093,0.003503506,0.004453594,0.005201823,0.004545242,0.00502466,0.004371881,0.006286095,0.006527594,0.010445638,0.009809491,0.01334783,0.011256977,0.006632817,0.04103012,0.026067416,0.026937078,0.016283567,0.01252187,0.364634308,0.123619956,0.181003007,0.077083002,0.031696126,0.001366486,0.001411124,0.001939651,0.003042599,0.003823647,0.00283173,0.0038861,0.005033768,0.005677538,0.005310894,0.00814465,0.009522599,0.011402584,0.010732116,0.007658445,0.033219443,0.03287254,0.024009533,0.014565681,0.010403941,0.385430796,0.212707911,0.129070844,0.048348172,0.027587207,-1.217435718
196704,6.1231,3.3996,2.9524,4.1534,3.3698,2.8758,3.5927,5.1823,3.3759,3.1861,5.3681,4.0153,2.96,5.2459,2.6972,6.3776,2.5335,3.5655,3.602,2.5457,6.5666,2.5844,-0.19,3.2268,1.4438,3.890851875,0.004392032,0.003516672,0.003531436,0.004595644,0.005236337,0.004659766,0.005116965,0.004493355,0.006265586,0.006634275,0.010553803,0.009907814,0.012956136,0.011643443,0.006613964,0.041729989,0.025963059,0.027162989,0.016425615,0.012783561,0.364900343,0.12201292,0.179521512,0.077399647,0.031983136,0.001395094,0.00143097,0.001954145,0.003057417,0.003837385,0.002847918,0.003894192,0.005024906,0.005681857,0.005322679,0.008166307,0.009523576,0.01141733,0.010737785,0.007643465,0.033303181,0.032808584,0.024040057,0.014577877,0.010418005,0.385361712,0.211925116,0.129556788,0.048510492,0.027563164,-1.173866173
196705,-0.4599,0.2508,-1.0277,-1.0594,-1.1746,-1.6094,0.3383,-0.5578,-2.6597,-3.8414,-3.3691,-2.1936,-2.0551,-0.6769,-2.335,-2.5383,-0.7298,-3.2404,-0.5239,-1.0858,-5.9826,-4.4753,-4.5461,-4.033,-3.9896,-4.414271863,0.004501236,0.003512361,0.003508544,0.00462031,0.005226346,0.004466031,0.004995962,0.00456297,0.006251319,0.006604613,0.010578412,0.009594639,0.012313528,0.011831424,0.006354773,0.041956614,0.025673475,0.026526577,0.016413867,0.012641186,0.375449668,0.120890301,0.173114221,0.077142646,0.031268976,0.001425551,0.001451306,0.001968919,0.003072933,0.00385145,0.002862833,0.003901688,0.005017172,0.005686553,0.005334728,0.008189193,0.009522137,0.011426315,0.010745964,0.007626255,0.033391273,0.032740672,0.024065401,0.014591489,0.010432344,0.3853854,0.211108084,0.129985416,0.048680514,0.02753641,-1.144516726
196706,15.3032,9.6858,12.7552,12.4084,9.6704,9.9717,6.5525,6.0461,7.9615,6.454,5.0846,8.0323,3.6512,4.8917,3.2232,2.9033,1.9819,2.5953,7.3383,5.7914,1.1521,0.1253,1.409,2.6288,2.8243,2.150670474,0.004713794,0.00369868,0.003638964,0.004798592,0.005420209,0.004622003,0.005259305,0.004596784,0.006384513,0.006583508,0.010748001,0.009855933,0.012625959,0.011478364,0.00649285,0.042947582,0.026725576,0.026889507,0.017126947,0.013107593,0.370221907,0.120856529,0.172490044,0.077343158,0.031373696,0.001456145,0.001472191,0.001984105,0.003089248,0.003866591,0.002878454,0.003911299,0.00501039,0.005692285,0.005346004,0.008212448,0.009523397,0.011438,0.010750406,0.007611632,0.033483692,0.032687747,0.02409254,0.014611382,0.010450202,0.385361213,0.210344182,0.130380382,0.048834293,0.027511774,-1.118039409
196707,8.8665,9.055,9.9566,7.4317,11.5467,6.8711,5.7562,8.8993,9.1011,8.1914,5.0705,4.6143,5.8117,7.7834,11.3755,4.4161,4.2232,4.8459,5.8956,8.7124,4.1382,5.4483,1.7327,5.5585,6.1483,4.527018836,0.004139118,0.003951765,0.003536494,0.005815208,0.006348396,0.004813562,0.005643389,0.005087594,0.007017717,0.006461191,0.012044036,0.010608301,0.012515366,0.011402388,0.007271731,0.040719574,0.027519783,0.027892933,0.018622768,0.014173107,0.325758802,0.180046697,0.190638507,0.035207272,0.0327643,0.001482847,0.001495881,0.001998749,0.00311514,0.003890882,0.002895667,0.003924597,0.005010389,0.005703943,0.005356977,0.008247057,0.009535151,0.011446393,0.010755948,0.00760467,0.033556118,0.032639764,0.024129938,0.014650869,0.01047924,0.384868855,0.210136691,0.130876779,0.048688849,0.027508605,-1.096955448
196708,-1.185,0.2269,0.4594,-0.2711,1.752,-1.2921,-1.6297,0.3178,0.1957,0.6606,-3.3449,0.767,1.0643,0.756,-0.9446,-1.1871,-1.3214,-1.1502,1.666,3.487,-0.8894,-1.4133,-1.6524,0.1457,1.028,-0.864427462,0.004288229,0.004125268,0.003720968,0.005980456,0.006780273,0.004925803,0.005712823,0.005303056,0.007327621,0.00669071,0.012116273,0.010612672,0.012665878,0.011761388,0.007570305,0.040256854,0.027433894,0.027952564,0.018865575,0.014725,0.324834192,0.181828835,0.185767735,0.035545273,0.033208356,0.001511751,0.001521925,0.002015584,0.003143401,0.003920048,0.002914488,0.003938807,0.00501249,0.005718933,0.005370377,0.00828319,0.009547321,0.01145605,0.010764998,0.007600259,0.033626019,0.032589648,0.024168213,0.014693856,0.010513711,0.384354892,0.209941464,0.131341617,0.048543181,0.027507775,-1.074635426
196709,11.0726,9.7647,8.1596,7.2668,4.5959,4.6764,5.7429,7.2001,5.2041,2.9475,5.341,1.8086,2.4345,4.1261,2.0939,3.4047,1.2705,1.8362,3.6437,0.0876,3.4975,2.7942,2.9704,1.3023,-0.0728,3.05758082,0.004305886,0.004114978,0.003791498,0.00604381,0.006994246,0.004940219,0.005694623,0.005392091,0.007222835,0.006810896,0.01189544,0.010846516,0.012954593,0.011998089,0.007593315,0.040357183,0.026705922,0.026700726,0.019080759,0.015028497,0.326406999,0.181088991,0.184201918,0.035964072,0.033865897,0.001539926,0.001547083,0.002032636,0.003171396,0.003950422,0.002932927,0.003952392,0.005015401,0.005732345,0.005384546,0.008315836,0.009561409,0.011468302,0.010776108,0.00759613,0.033694593,0.032533735,0.024193215,0.014737615,0.010550249,0.383871797,0.209744459,0.131776126,0.04840591,0.027515441,-1.018550029
196710,1.3952,-4.5664,-1.763,-1.8664,-3.0316,-1.9085,-2.4738,0.3246,-3.451,-5.2042,-3.8944,-1.4588,-3.6266,-2.4756,-2.9836,-4.5279,-6.1684,-5.7187,-3.4438,-5.6757,-0.7436,-4.3601,-3.1473,-6.5354,-6.9013,-3.006838324,0.004663798,0.004398423,0.003991383,0.00631379,0.00702198,0.005041869,0.005560599,0.005631229,0.00729879,0.006830558,0.012217057,0.01075276,0.012922932,0.012151659,0.007297871,0.040670074,0.026320936,0.026455868,0.019277374,0.014642528,0.329361823,0.181432632,0.182593306,0.03415728,0.032993478,0.001571934,0.001575341,0.002051882,0.003202395,0.003981235,0.002952625,0.003964739,0.005020962,0.005746634,0.005398859,0.008352033,0.009574686,0.011480276,0.010788707,0.007588877,0.033766966,0.032473467,0.024215316,0.014783453,0.010583266,0.383410516,0.209546023,0.132204123,0.048249486,0.027516196,-1.010205955
196711,-1.2292,3.495,-1.2491,-1.9207,-1.4957,0.6077,0.1716,2.454,-0.3786,-0.0978,2.3318,0.0148,0.5112,-0.9211,-1.1773,2.7343,0.2263,-0.8802,0.4374,-1.0412,0.9621,0.0916,-0.3461,-0.9051,-0.3041,0.336015015,0.004880254,0.004332554,0.004045474,0.006381814,0.007016933,0.005106703,0.005596408,0.00582904,0.007271443,0.006680242,0.012120799,0.01092345,0.012560712,0.012227186,0.007303486,0.040079927,0.025448222,0.025691657,0.018792785,0.014229891,0.337450828,0.179151884,0.182389201,0.032853003,0.031636104,0.001604621,0.001601597,0.002070635,0.003232573,0.004010605,0.002971962,0.003976645,0.005028154,0.005759829,0.005411031,0.008385196,0.009589075,0.011487953,0.010801219,0.007582002,0.033830322,0.0324076,0.02422863,0.014822655,0.010610834,0.383055657,0.209337288,0.132606728,0.048086992,0.027500197,-0.933391353
196712,13.3945,10.2155,7.6138,9.1628,9.7996,11.6044,6.3068,9.2639,6.9806,9.1219,7.3735,5.3167,5.7046,5.1456,6.4922,1.019,2.4633,4.3758,4.1975,3.379,1.6249,2.7863,1.8478,5.2644,2.4627,2.828460781,0.004833713,0.004477988,0.003998796,0.006264287,0.006878368,0.005152483,0.005604596,0.005787623,0.007240567,0.006660077,0.012434915,0.010939361,0.012596137,0.012103924,0.007210705,0.041203426,0.025091576,0.024600236,0.018858224,0.01406714,0.340686159,0.17851446,0.180877139,0.032525646,0.031392455,0.001636293,0.001628881,0.002088678,0.003261108,0.00403813,0.002991586,0.003988616,0.005034895,0.00577267,0.00542284,0.008420939,0.009603482,0.011496021,0.01081248,0.007574415,0.033903528,0.032339524,0.024231238,0.014861749,0.01063698,0.382734614,0.209123381,0.13298932,0.047924805,0.027483828,-0.821093992
196801,2.1966,1.7626,2.5946,2.9117,5.6575,-4.3949,-2.8846,-0.3312,0.7395,1.5235,-7.2746,-0.9567,-1.594,-1.3238,3.1963,-8.4269,-0.3132,-3.1123,-0.183,-0.825,-6.74,-6.1036,0.1901,-2.6794,-4.255,-4.053131025,0.005349955,0.004810906,0.004192473,0.006592931,0.007345227,0.005611005,0.005814404,0.00616573,0.007162799,0.00649357,0.01302947,0.011226793,0.012345912,0.01174907,0.007013225,0.040095928,0.025032664,0.025028484,0.019164771,0.014166106,0.337947659,0.179063543,0.179819169,0.033381018,0.031397188,0.001673356,0.00165967,0.002108903,0.003293233,0.004070425,0.003016045,0.004002948,0.005045508,0.005785127,0.005432958,0.008463023,0.009620729,0.011502155,0.010820549,0.007564987,0.033966123,0.032270394,0.024238583,0.014904596,0.010664367,0.382387134,0.208912561,0.133364142,0.047768761,0.027463724,-0.690689
196802,-10.3456,-7.3662,-6.2888,-7.2934,-6.0318,-7.8574,-5.978,-9.2546,-3.9835,-6.0763,-7.2943,-4.394,-3.3874,-2.8437,-4.8854,-5.7771,-4.0566,-3.14,-5.5417,-4.2156,-3.3676,-2.7359,-2.3878,-3.6445,-2.2896,-3.499103987,0.005714139,0.005117736,0.004443239,0.007088191,0.00811049,0.005454393,0.005901142,0.00642222,0.007281136,0.006886222,0.012632967,0.011605501,0.012692644,0.011817563,0.007562065,0.037940237,0.026047293,0.025305645,0.019962524,0.01466142,0.329523145,0.175563036,0.188116895,0.033799775,0.030350381,0.001711657,0.001691522,0.002130285,0.003328053,0.004107811,0.003037632,0.004017125,0.005057878,0.005797808,0.005445948,0.00849903,0.009640537,0.011510958,0.0108288,0.007560792,0.034004905,0.032214619,0.024247951,0.014951834,0.010694131,0.381983125,0.208681488,0.133795578,0.04762516,0.027435375,-0.523887039
196803,-2.0537,-0.3947,-0.7778,-2.4565,-0.4733,-1.2533,-1.8947,-0.0457,-1.6607,-0.6435,1.6185,-1.2802,-2.3781,0.4824,-1.0883,0.256,-0.6349,-1.7433,0.1548,-0.6683,2.689,-1.6684,-0.6564,-2.1668,1.6464,0.290195315,0.005207957,0.004929435,0.004325348,0.006827713,0.007917912,0.005231862,0.005757764,0.00605399,0.007254108,0.006696128,0.012185304,0.011520582,0.012704412,0.011906017,0.007469659,0.037125319,0.02595865,0.025402967,0.019567074,0.014547146,0.330470312,0.176799242,0.189714937,0.033778949,0.030647212,0.001743489,0.001720096,0.002149594,0.003358838,0.004141633,0.003056244,0.00402945,0.005066447,0.005809675,0.005456718,0.008529276,0.009658794,0.011519676,0.010837654,0.007556095,0.03403466,0.032161187,0.024257369,0.014993367,0.010721819,0.381607979,0.208472981,0.134216415,0.047488884,0.027411662,-0.383206912
196804,21.0122,17.2279,16.4398,15.8319,15.4375,18.3542,12.7322,16.9375,11.5595,12.4847,15.7337,10.8739,7.9609,9.7958,17.4984,12.2469,6.8863,8.0156,12.3605,11.2228,10.3549,6.9069,2.9588,8.9785,10.0779,8.682447224,0.00504501,0.004914519,0.004292709,0.006665976,0.007793634,0.005175407,0.005654985,0.00605711,0.007135153,0.00658814,0.012401015,0.011382032,0.012410403,0.011958624,0.007369484,0.037273787,0.02489564,0.024958582,0.018450898,0.014453033,0.340007072,0.172051462,0.188799429,0.033067805,0.031198093,0.001773413,0.001748098,0.002168273,0.003387663,0.004173738,0.003074105,0.004040561,0.005074879,0.005820122,0.005466132,0.008560959,0.009675731,0.011525191,0.010846512,0.007549977,0.034065208,0.032099423,0.024262684,0.015024177,0.01074696,0.381331128,0.208228904,0.134621507,0.047347133,0.027387524,-0.228206034
196805,10.2316,12.1092,10.1852,11.3687,11.3351,11.0943,7.8147,7.9408,6.8613,6.2995,8.3485,3.6529,4.8973,4.3253,6.7649,4.0229,4.2106,2.4512,2.3241,5.7108,1.8405,0.6636,-1.1199,-1.4339,4.1971,1.991356735,0.005625535,0.00527821,0.004603437,0.007110348,0.00825075,0.005642059,0.00587217,0.006301765,0.006994344,0.006660066,0.013221162,0.011609037,0.012326148,0.012085923,0.007970627,0.038539801,0.024473461,0.024786562,0.019082936,0.014791493,0.345712964,0.169386809,0.178985103,0.03313737,0.031551919,0.001810997,0.00178154,0.002191305,0.003422746,0.00421242,0.003097717,0.004054861,0.005086417,0.005829963,0.005476842,0.008603,0.00969607,0.011530601,0.010857381,0.0075494,0.034109592,0.032029155,0.024266086,0.015063524,0.010776941,0.381088945,0.207939085,0.134963812,0.047196769,0.027364831,-0.090827897
196806,-1.569,-0.1952,0.9749,1.7288,-0.3157,-1.0203,1.1406,-2.1441,1.3663,0.6831,-2.4514,2.5454,2.8357,1.2959,0.4288,-0.3997,3.4296,3.4527,2.5236,-2.5639,-0.5077,0.4462,3.5904,2.7461,-2.0262,0.765979461,0.006112286,0.005827191,0.004947455,0.007714364,0.009035106,0.006176257,0.006027968,0.006426867,0.007093273,0.006955519,0.014112504,0.011839968,0.012694667,0.012391794,0.008373873,0.039031416,0.025087272,0.024953328,0.019176591,0.015347101,0.346271109,0.16701156,0.173186007,0.032039532,0.032166992,0.001853299,0.001820216,0.002217529,0.003463722,0.004258642,0.003126437,0.004070399,0.005099027,0.005840646,0.005490354,0.008653414,0.009718716,0.01153915,0.010870834,0.007552542,0.034159453,0.031964757,0.024270803,0.015103924,0.010811684,0.380854222,0.207628238,0.135250954,0.047035835,0.027345202,0.018960421
196807,-5.2382,-5.1793,-4.4031,-1.2481,0.2463,-9.4716,-3.4108,-3.3161,-0.8913,-0.7664,-6.0666,-5.0931,-3.8692,-1.3542,-0.6677,-6.1343,-3.8739,-4.6437,-1.9779,-2.6005,-5.6869,-1.74,2.4604,0.4638,0.558,-2.595685508,0.009186058,0.006319113,0.00488816,0.004535569,0.007231267,0.009924634,0.007800991,0.005314561,0.005743507,0.006882245,0.017120078,0.012102012,0.012504123,0.011151342,0.007914589,0.033991184,0.02578091,0.026508333,0.028014004,0.015306264,0.300351367,0.144858313,0.11926296,0.128461758,0.048846658,0.00192733,0.001865054,0.002244173,0.003474054,0.004288488,0.003192144,0.004105736,0.005099447,0.005838447,0.005504577,0.008736525,0.009739989,0.011545275,0.010874359,0.007551541,0.034161908,0.03190656,0.024292717,0.01522861,0.010846067,0.380122826,0.207049501,0.135055727,0.047832167,0.027516779,0.142522775
